#bin	name	chrom	strand	txStart	txEnd
112	NR_125824	chr8	-	41534304	41578368
113	NM_001257181	chr8	-	42416461	42541512
113	NM_001257180	chr8	-	42416461	42501460
113	NM_030954	chr8	-	42853294	42896723
113	NM_000749	chr8	+	42697418	42737066
113	NM_006749	chr8	-	42416461	42542213
113	NM_000930	chr8	-	42174717	42207676
113	NM_001160223	chr8	-	42853294	42896723
113	NM_001160225	chr8	-	42853294	42896723
113	NM_001160224	chr8	-	42849636	42896723
113	NM_033011	chr8	-	42174717	42207676
113	NR_027669	chr8	-	42853294	42896723
113	NR_027668	chr8	-	42853294	42896723
114	NM_032237	chr8	+	43093505	43123180
114	NM_001277971	chr8	+	43093505	43123180
118	NM_001282919	chr8	+	47260877	47736001
118	NM_182746	chr8	+	47960202	47978159
118	NM_001081640	chr8	-	47773107	47960183
118	NM_005914	chr8	+	47960202	47978159
118	NM_006904	chr8	-	47773107	47960183
118	NM_001282916	chr8	+	47260877	47736001
118	NM_001080394	chr8	+	47260877	47736001
118	NR_104581	chr8	+	47260877	47736001
119	NR_105002	chr8	+	48551566	48698510
122	NM_014682	chr8	-	52110831	52409879
123	NM_001083617	chr8	-	52622457	52714466
123	NM_207413	chr8	-	52534036	52565461
123	NM_014781	chr8	-	52622457	52714466
124	NM_201437	chr8	-	53966553	54022456
124	NM_213619	chr8	-	53715542	53843311
124	NR_109901	chr8	-	53966553	54022456
124	NM_170587	chr8	+	53851807	53959304
124	NM_006756	chr8	-	53966553	54022456
124	NM_213620	chr8	-	53715542	53843042
124	NM_001286675	chr8	+	53851807	53959304
124	NM_001286674	chr8	+	53851807	53959304
124	NM_001286673	chr8	+	53851807	53959304
124	NM_015941	chr8	-	53715542	53843311
124	NR_109902	chr8	-	53966553	54022456
125	NM_052898	chr8	+	55102456	55526151
126	NM_002350	chr8	+	55879826	56012447
126	NM_001111097	chr8	+	55879826	56012447
126	NR_125813	chr8	+	56445806	56552067
128	NM_003580	chr8	-	58583504	58659845
128	NM_001144772	chr8	-	58583504	58659407
128	NM_147189	chr8	+	57994553	58149718
129	NM_014729	chr8	-	58805417	59119208
130	NM_002865	chr8	+	60516909	60623644
130	NM_001242644	chr8	+	60516909	60623644
131	NM_173519	chr8	+	61287965	61501645
131	NM_004318	chr8	-	61500555	61714640
131	NM_001164750	chr8	-	61500555	61689849
133	NM_152758	chr8	+	63168552	63212788
133	NM_001277818	chr8	+	63169002	63212788
133	NR_102434	chr8	+	63168552	63212788
133	NM_001277817	chr8	+	63168626	63212788
133	NM_001277816	chr8	+	63168552	63212788
133	NM_001277815	chr8	+	63168552	63212788
133	NM_001277814	chr8	+	63169002	63212788
133	NM_001277813	chr8	+	63168552	63212788
134	NM_004820	chr8	-	64595971	64798791
135	NM_014637	chr8	+	65644652	65710563
135	NM_001242318	chr8	-	65714333	65841734
135	NM_001145839	chr8	+	65644652	65708338
135	NR_033893	chr8	-	65527007	65562666
136	NM_001294282	chr8	-	66562174	66613249
136	NM_170709	chr8	+	66775180	66862022
136	NM_001144755	chr8	-	66562174	66613249
136	NM_001080416	chr8	-	66562174	66613249
136	NM_144650	chr8	+	66432482	66468809
136	NM_013257	chr8	+	66775180	66862022
136	NM_001204173	chr8	+	66667551	66862022
136	NM_001033578	chr8	+	66712417	66862022
137	NM_006421	chr8	-	67197648	67343677
137	NM_025170	chr8	+	67952367	68105419
137	NM_020361	chr8	-	67422169	67746385
138	NM_001195639	chr8	+	68330721	68535827
138	NM_052958	chr8	+	68330721	68819023
138	NR_039986	chr8	-	68911802	69104190
139	NM_001146009	chr8	-	69672332	69833169
139	NM_001146008	chr8	-	69672332	69833390
139	NM_001128206	chr8	+	69492792	69660912
139	NM_001128205	chr8	+	69492792	69660912
139	NM_001128204	chr8	+	69466623	69660912
139	NM_030958	chr8	-	69672332	69835064
139	NM_015170	chr8	+	69466623	69660912
139	NR_132437	chr8	+	69592899	69660912
140	NM_016027	chr8	-	70637265	70669212
140	NR_038881	chr8	+	70608576	70663278
141	NR_033652	chr8	+	71843122	72056312
141	NR_033651	chr8	+	71844115	72056312
141	NR_033867	chr8	-	72202751	72251634
142	NM_004770	chr8	+	72537390	72938349
142	NR_110656	chr8	+	72732044	72751843
143	NM_001164383	chr8	-	73420368	73746927
143	NM_001164382	chr8	-	73420368	73746927
143	NM_001164381	chr8	-	73420368	73746927
143	NM_001164380	chr8	-	73420368	73746927
143	NM_014393	chr8	-	73549601	73746927
143	NM_001271015	chr8	-	73780096	73878910
143	NM_001164385	chr8	-	73549601	73746927
143	NM_001164384	chr8	-	73549601	73747708
143	NM_001001481	chr8	-	73786219	73878910
143	NM_018299	chr8	-	73786219	73878910
143	NM_020647	chr8	-	74234703	74321327
143	NR_073121	chr8	-	73786219	73878910
143	NR_073120	chr8	-	73786219	73878910
143	NR_073119	chr8	-	73786219	73878910
144	NR_103849	chr8	-	75223116	75278889
144	NR_103850	chr8	-	75223116	75278481
144	NR_103848	chr8	-	75223116	75278481
144	NM_015886	chr8	+	74824536	74855029
144	NR_033830	chr8	+	74599865	74758352
145	NR_105006	chr8	+	76406653	76524332
146	NR_024360	chr8	-	76610878	76683275
146	NM_024721	chr8	+	76681279	76867285
146	NR_125830	chr8	+	77450696	77476331
148	NM_001199887	chr8	-	78732771	78805523
148	NM_001199886	chr8	-	78732771	78805523
148	NM_001199888	chr8	-	78732771	78805523
148	NM_000880	chr8	-	78732771	78805523
149	NM_014018	chr8	-	79918859	80030271
149	NM_005079	chr8	-	80034869	80171659
149	NM_001287144	chr8	-	80034869	80171659
149	NM_001025253	chr8	-	80034869	80171659
149	NR_105037	chr8	-	80034869	80171200
149	NR_105036	chr8	-	80034869	80171200
149	NR_105035	chr8	-	80034869	80171659
149	NR_105034	chr8	-	80034869	80171659
149	NR_110954	chr8	-	79769379	79871737
150	NM_005536	chr8	-	81656915	81686354
150	NM_018440	chr8	-	80967810	81112068
150	NM_001105281	chr8	-	81525045	81531315
150	NM_001144879	chr8	-	81656915	81686354
150	NM_001144878	chr8	-	81656915	81686354
153	NM_001100392	chr8	+	84183217	84921843
153	NM_001100391	chr8	+	84184864	84921843
153	NM_173848	chr8	+	84183350	84921843
153	NM_001287244	chr8	+	84705926	84921843
153	NM_001287243	chr8	+	84183350	84921843
153	NM_001100393	chr8	+	84183217	84921843
154	NM_001951	chr8	+	85177383	85214521
154	NR_121632	chr8	-	85441805	85463054
154	NR_121633	chr8	-	85456486	85463054
154	NM_001083589	chr8	+	85187674	85214521
154	NM_001083588	chr8	+	85177383	85214521
154	NR_121631	chr8	-	85441805	85464333
154	NR_121630	chr8	-	85441805	85464915
155	NM_016033	chr8	-	86472348	86508780
155	NM_001286719	chr8	-	86472348	86508780
155	NM_001286707	chr8	-	86472348	86508780
155	NM_152565	chr8	+	86098909	86154225
155	NM_007013	chr8	+	86342764	86467949
155	NM_019098	chr8	-	86573934	86743675
158	NM_003821	chr8	+	89757746	89791064
158	NM_001126111	chr8	+	89902533	89927867
158	NM_004337	chr8	+	89901867	89927867
158	NM_001359	chr8	+	90001351	90051999
159	NM_022351	chr8	+	90791692	90959402
159	NM_001190972	chr8	-	90958477	90985257
159	NR_051989	chr8	+	90221487	90387959
160	NM_001198629	chr8	-	91954966	92095262
160	NM_001198631	chr8	-	91954966	92095654
160	NM_001198630	chr8	-	91954966	92095262
160	NM_001198632	chr8	-	91954966	92095262
160	NM_001198626	chr8	-	91954966	92095654
160	NM_175636	chr8	-	91954966	92017680
160	NM_052832	chr8	+	91249287	91398154
160	NM_004349	chr8	-	91954966	92062963
160	NM_134266	chr8	+	91249287	91394718
160	NM_001198625	chr8	-	91954966	92095654
160	NM_001198679	chr8	-	91954966	92095654
160	NM_001198634	chr8	-	91954966	92095654
160	NM_001198633	chr8	-	91954966	92103226
160	NM_175635	chr8	-	91954966	92095262
160	NM_001198627	chr8	-	91954966	92095654
160	NM_175634	chr8	-	91954966	92103226
160	NM_001198628	chr8	-	91954966	92099688
161	NM_001171799	chr8	-	92883529	92966144
161	NM_001171798	chr8	-	92883529	92966144
161	NM_001171797	chr8	-	92883529	92966144
161	NM_001191036	chr8	-	92883529	92965589
161	NM_001191035	chr8	-	92883529	92966037
161	NM_001171795	chr8	-	92883529	92966144
161	NM_001171796	chr8	-	92883529	92966144
162	NM_001283034	chr8	+	93700506	93729250
162	NM_145269	chr8	+	93700506	93729250
162	NR_033858	chr8	-	93346466	93700433
162	NR_104268	chr8	+	93700506	93729250
162	NR_104267	chr8	+	93700506	93729250
163	NM_152416	chr8	+	95024985	95058716
163	NM_181787	chr8	+	94719874	94793848
163	NM_015496	chr8	-	94487776	94553518
165	NM_002998	chr8	+	96493653	96611809
165	NM_016134	chr8	+	96645226	97143503
165	NR_125390	chr8	-	96951863	97446497
166	NM_002380	chr8	+	97869082	98036718
166	NM_030583	chr8	+	97869082	98036718
166	NM_178812	chr8	+	97644178	97730260
166	NM_000989	chr8	-	98041709	98045590
166	NM_018407	chr8	+	97775580	97852602
167	NM_181661	chr8	+	99013265	99121759
167	NM_015243	chr8	+	99013265	99209787
167	NR_047582	chr8	+	99013265	99121759
168	NM_015668	chr8	-	99960935	100106116
168	NM_001286693	chr8	-	99960935	100105626
168	NM_001286692	chr8	-	99960935	100106116
168	NM_015435	chr8	-	100257058	100303259
168	NM_001280539	chr8	-	100257058	100336218
168	NM_198401	chr8	-	100520771	100559786
168	NM_001270379	chr8	-	100509751	100559786
168	NM_001270378	chr8	-	100520771	100559711
168	NM_001270377	chr8	-	100520771	100559786
168	NM_001029860	chr8	-	100133359	100145871
168	NM_183419	chr8	-	100257058	100310166
168	NR_036491	chr8	-	100133359	100145871
169	NM_001135701	chr8	-	100918575	100951332
169	NM_001135700	chr8	-	100918575	100951332
169	NM_001135699	chr8	-	100918575	100952993
169	NM_001135702	chr8	-	100918575	100950571
169	NM_145690	chr8	-	100918575	100952129
169	NR_033962	chr8	+	101052053	101076251
169	NM_024915	chr8	+	101492439	101669724
169	NM_003406	chr8	-	100918575	100953395
170	NM_001282873	chr8	-	102252273	102412689
170	NM_015902	chr8	-	102252273	102412689
170	NM_015713	chr8	-	102204500	102239118
170	NM_001172478	chr8	-	102204500	102239118
170	NM_001172477	chr8	-	102204500	102238831
171	NM_001695	chr8	+	103021019	103073057
171	NR_126339	chr8	+	102864270	102977876
171	NR_126338	chr8	+	102864270	102977876
171	NM_001024372	chr8	+	103140692	103230305
171	NM_015420	chr8	+	103414713	103443452
171	NM_024812	chr8	+	103140692	103230305
172	NM_001385	chr8	-	104379423	104467049
172	NM_014677	chr8	+	103819187	104254428
172	NM_001282881	chr8	+	103819187	104254428
173	NM_012082	chr8	+	105318918	105804539
174	NM_181354	chr8	+	106657807	106752693
174	NM_018002	chr8	+	106270177	106752693
174	NM_001198533	chr8	+	106270177	106752693
174	NM_001198532	chr8	+	106447923	106752693
175	NM_001199859	chr8	-	107249481	107498055
175	NM_001146	chr8	-	107249481	107498055
177	NM_001099748	chr8	-	109574175	109648903
177	NM_032869	chr8	-	109240918	109334121
177	NM_014379	chr8	-	109967003	109974730
177	NM_001099743	chr8	-	109574175	109691791
177	NM_001128211	chr8	-	109240918	109329933
177	NM_177531	chr8	+	109362476	109531271
177	NM_001099747	chr8	-	109574175	109648903
177	NM_001099746	chr8	-	109574175	109681005
177	NM_001099745	chr8	-	109574175	109681005
177	NM_001099744	chr8	-	109574175	109691791
177	NM_001099753	chr8	-	109574175	109644822
177	NM_001099756	chr8	-	109574175	109643190
177	NM_001099755	chr8	-	109574175	109644822
177	NM_001099754	chr8	-	109574175	109644822
177	NM_001099752	chr8	-	109574175	109645593
177	NM_001099751	chr8	-	109574175	109645593
177	NM_001099750	chr8	-	109574175	109648903
177	NM_001099749	chr8	-	109574175	109648903
177	NM_017786	chr8	-	109574175	109648903
178	NR_125417	chr8	-	110937689	111027433
178	NR_125416	chr8	-	110982949	111027433
183	NM_014112	chr8	-	115408495	115669028
183	NR_046215	chr8	-	115950510	116325059
183	NM_001282902	chr8	-	115408495	115668012
183	NM_001282903	chr8	-	115408495	115669028
184	NM_001172811	chr8	+	116950272	117176714
184	NM_003756	chr8	-	116644815	116755823
184	NM_001172815	chr8	+	116950950	117176714
184	NM_001172813	chr8	+	116950950	117176714
185	NM_000127	chr8	-	117799364	118111819
187	NM_003184	chr8	-	119730773	119832834
187	NM_021110	chr8	+	120125107	120372034
187	NM_022045	chr8	+	120445397	120523635
187	NM_001283012	chr8	+	119873654	120050918
187	NM_022783	chr8	+	119873654	120050918
189	NR_131202	chr8	-	122414326	122568644
190	NM_145647	chr8	+	123072679	123152152
190	NM_014109	chr8	-	123319850	123396465
190	NM_001145088	chr8	+	123072679	123152152
190	NM_032899	chr8	+	123179046	123208965
190	NM_207006	chr8	+	123179046	123210079
190	NM_001288587	chr8	+	123182025	123210079
190	NM_014943	chr8	+	122781661	122974515
191	NM_032026	chr8	-	124488494	124539088
191	NR_103547	chr8	-	124046070	124171522
191	NM_014751	chr8	-	124550769	124728507
191	NM_001039112	chr8	+	123851986	124120061
191	NM_001146160	chr8	-	124488494	124539088
191	NR_040044	chr8	-	123984137	124040782
191	NM_001282971	chr8	-	124550769	124728507
191	NM_001282974	chr8	-	124550769	124728507
191	NR_027427	chr8	-	124488494	124539088
192	NM_014846	chr8	-	125024260	125091819
192	NM_001282985	chr8	+	125432208	125438405
192	NM_173685	chr8	+	125091840	125367125
192	NM_025195	chr8	+	125430320	125438405
194	NR_109834	chr8	+	127400398	127402150
194	NR_117099	chr8	+	127244636	127392631
194	NR_117100	chr8	-	127289675	127482139
195	NR_121672	chr8	-	128405269	128564679
196	NR_033916	chr8	-	129216466	129241240
196	NM_016623	chr8	-	129839592	129939872
196	NR_046361	chr8	-	129839592	130016651
196	NR_046359	chr8	-	129839592	129939872
196	NR_046360	chr8	-	129839592	130016651
196	NM_001256763	chr8	-	129839592	129939872
196	NM_031415	chr8	-	129748195	129786888
196	NR_130918	chr8	-	129351693	129575018
196	NR_130919	chr8	-	129351693	129575018
196	NR_130920	chr8	-	129351693	129575018
196	NR_130917	chr8	-	129351693	129680239
197	NM_018482	chr8	-	130052104	130443660
197	NM_001115	chr8	-	130780300	131040589
197	NM_001247996	chr8	-	130052104	130443660
198	NM_015137	chr8	+	131904108	132013639
199	NM_001204824	chr8	-	132120857	132447262
199	NR_073525	chr8	-	132571952	132675617
199	NM_004519	chr8	-	132120857	132480757
199	NM_006748	chr8	-	133036727	133060358
199	NM_001282965	chr8	-	133036727	133103066
199	NM_001282964	chr8	-	133036727	133103066
199	NM_003235	chr8	+	132866959	133134899
199	NM_012472	chr8	-	132571952	132675617
199	NM_001277196	chr8	+	132775357	132848807
199	NM_016018	chr8	+	132775357	132848807
199	NM_198513	chr8	+	132775357	132813194
199	NM_001045557	chr8	-	133036727	133103066
199	NM_001045556	chr8	-	133036727	133103066
200	NM_173344	chr8	-	133454847	133571940
200	NM_003033	chr8	-	133454847	133571940
201	NM_001167583	chr8	-	134477787	134696558
201	NM_001289394	chr8	-	134477787	134713049
201	NM_001174157	chr8	-	134477787	134713049
201	NR_110323	chr8	-	134477787	134713049
201	NM_001174158	chr8	-	134477787	134696558
201	NM_001029939	chr8	-	134477787	134696558
201	NM_020863	chr8	-	134477787	134713049
201	NR_125427	chr8	+	134849934	134881899
202	NM_006558	chr8	+	135457464	135647609
205	NM_152888	chr8	-	138588234	138914006
206	NM_001160372	chr8	-	139730342	140457762
206	NM_031466	chr8	-	139730342	140458579
207	NM_153831	chr8	-	140658381	141001313
207	NM_005607	chr8	-	140658381	141001313
207	NM_007079	chr8	+	141421387	141432454
207	NM_001199649	chr8	-	140658381	141001313
207	NM_032611	chr8	+	141421387	141432454
207	NM_014957	chr8	+	141128620	141195801
208	NM_001291931	chr8	-	142269461	142403249
208	NM_001702	chr8	+	142464015	142545007
208	NM_145003	chr8	-	142212079	142403249
209	NM_173832	chr8	+	143246927	143262705
209	NM_015117	chr8	-	143437654	143541450
209	NR_026913	chr8	-	142982030	143018390
210	NM_001099280	chr8	+	144148015	144213465
210	NM_001308207	chr8	-	144529178	144613503
210	NM_013432	chr8	-	144428779	144444429
210	NM_005526	chr8	+	144291587	144314722
210	NM_201384	chr8	-	143915146	143939590
210	NM_201381	chr8	-	143915146	143944737
210	NM_201380	chr8	-	143915146	143950876
210	NM_001099281	chr8	+	144148015	144213465
210	NM_000445	chr8	-	143915146	143976745
210	NM_025251	chr8	-	144529178	144605695
210	NM_001288814	chr8	+	144148644	144261940
210	NM_201382	chr8	-	143915146	143943958
210	NM_201383	chr8	-	143915146	143942524
210	NM_001308208	chr8	-	144529178	144685812
210	NM_201379	chr8	-	143915146	143953920
210	NM_032450	chr8	+	144148015	144261940
210	NM_201378	chr8	-	143915146	143973529
211	NM_001282797	chr8	+	144827517	144843222
211	NM_001282796	chr8	+	144827517	144847508
211	NM_001282795	chr8	+	144827517	144843222
211	NM_003416	chr8	+	144827517	144843222
586	NM_173539	chr8	+	232199	247340
586	NM_001287399	chr8	+	232199	247340
586	NM_001287256	chr8	+	232136	247340
586	NM_001287255	chr8	+	232136	247340
586	NM_001287254	chr8	+	232549	247340
586	NR_003572	chr8	-	208344	232318
586	NM_001042416	chr8	+	232396	247340
586	NM_001042415	chr8	+	232459	247340
586	NM_001005504	chr8	-	166085	167024
587	NR_103537	chr8	-	375930	383174
588	NM_183421	chr8	+	406807	469875
588	NM_183420	chr8	+	406807	469875
588	NM_012173	chr8	+	406807	469875
590	NM_207332	chr8	-	664199	731239
594	NR_111948	chr8	-	1296033	1302607
598	NR_030326	chr8	+	1817230	1817307
598	NR_037445	chr8	+	1801124	1801192
598	NM_018941	chr8	+	1763703	1786570
600	NR_126346	chr8	+	1971396	1976444
600	NR_106983	chr8	+	2076588	2076640
600	NM_014867	chr8	+	1973877	2006943
605	NR_125426	chr8	-	2696552	2728451
633	NR_040040	chr8	-	6403555	6406548
635	NR_107022	chr8	-	6622123	6622220
636	NM_018361	chr8	+	6708356	6761500
636	NR_039807	chr8	-	6745167	6745240
636	NR_039803	chr8	+	6745163	6745244
637	NM_001926	chr8	-	6924693	6926076
637	NM_005218	chr8	-	6870575	6878007
637	NR_045217	chr8	+	6835553	6842453
637	NM_001925	chr8	-	6935819	6938338
638	NR_036686	chr8	-	6987177	6989721
638	NR_036686	chr8	-	7006280	7008824
638	NM_004084	chr8	-	6996765	6999202
638	NM_005217	chr8	-	7015868	7018294
638	NR_029386	chr8	-	6968140	6969113
638	NM_004084	chr8	-	6977648	6980092
638	NM_001302265	chr8	-	6977648	6980092
638	NM_001302265	chr8	-	6996765	6999202
638	NM_021010	chr8	-	7055299	7056739
638	NM_001042500	chr8	-	6977648	6980092
638	NM_001042500	chr8	-	6996765	6999202
638	NR_073421	chr8	-	7028600	7029489
638	NR_036687	chr8	-	6987177	6989721
638	NR_036687	chr8	-	7006280	7008824
638	NR_073408	chr8	-	6959288	6960161
638	NR_073407	chr8	-	6950725	6951599
640	NR_003668	chr8	+	7312845	7319951
640	NM_001256873	chr8	+	7332386	7333979
640	NM_001256874	chr8	+	7337114	7338707
640	NR_027000	chr8	-	7260618	7263492
640	NR_027000	chr8	-	7268240	7271114
640	NR_027000	chr8	-	7283484	7286358
640	NR_024044	chr8	+	7312845	7319876
641	NM_001205266	chr8	-	7414862	7416832
641	NM_058201	chr8	-	7450563	7463670
641	NM_018661	chr8	-	7428893	7430348
641	NM_001164457	chr8	-	7357975	7362968
641	NM_058202	chr8	-	7447753	7463670
641	NM_058203	chr8	-	7461264	7463670
641	NM_016512	chr8	-	7450563	7463670
641	NM_001081551	chr8	-	7428893	7430348
641	NM_058200	chr8	-	7447753	7463670
641	NM_058207	chr8	-	7450563	7452365
641	NM_058206	chr8	-	7450563	7452365
642	NR_046343	chr8	-	7556137	7559104
642	NR_046343	chr8	-	7563787	7574398
642	NM_001282479	chr8	+	7539626	7542450
642	NM_001282478	chr8	+	7539627	7542450
642	NM_001040703	chr8	+	7487668	7489593
642	NM_001040704	chr8	-	7482503	7486387
642	NM_001040705	chr8	+	7495845	7509311
642	NM_152251	chr8	-	7482503	7486387
642	NM_152250	chr8	+	7487668	7489593
642	NM_001037668	chr8	+	7495845	7509311
644	NM_001037668	chr8	-	7811719	7815716
644	NR_046351	chr8	+	7769583	7771313
644	NM_001282479	chr8	-	7778590	7781414
644	NM_001282478	chr8	-	7778590	7781413
644	NM_001040703	chr8	-	7821965	7823890
644	NM_001040705	chr8	-	7811719	7815716
644	NM_001040704	chr8	+	7825171	7829053
644	NM_001040702	chr8	+	7836470	7841242
644	NM_058203	chr8	+	7847879	7850285
644	NM_080389	chr8	+	7836470	7841242
644	NM_152251	chr8	+	7825171	7829053
644	NM_152250	chr8	-	7821965	7823890
644	NM_001081552	chr8	+	7847879	7863797
645	NM_004942	chr8	+	7894564	7896716
645	NM_018661	chr8	+	7881203	7882658
645	NM_001193630	chr8	+	7926336	7952413
645	NM_001256871	chr8	-	7976392	7977985
645	NM_001256872	chr8	-	7971660	7973253
645	NM_001081551	chr8	+	7881203	7882658
646	NR_031689	chr8	-	8088940	8089089
647	NR_024363	chr8	+	8228569	8240030
647	NR_024362	chr8	+	8228569	8238926
647	NR_024361	chr8	+	8228569	8244865
648	NM_001080826	chr8	-	8317735	8381834
651	NM_194284	chr8	+	8702155	8704107
652	NM_004225	chr8	-	8784488	8893621
653	NM_153332	chr8	+	9002803	9033339
654	NM_024607	chr8	-	9136253	9150710
654	NR_039804	chr8	+	9048444	9048518
654	NM_001201329	chr8	-	9136253	9151642
655	NR_125431	chr8	+	9188998	9202856
656	NR_040039	chr8	+	9325050	9335080
659	NR_030327	chr8	+	9741671	9741768
660	NR_024281	chr8	-	9900063	9903329
660	NR_029668	chr8	-	9903387	9903472
664	NR_120604	chr8	+	10474564	10481974
665	NM_198464	chr8	+	10525545	10538823
665	NM_001197020	chr8	+	10525545	10554166
666	NM_031439	chr8	-	10723767	10730574
666	NM_001040032	chr8	+	10672636	10700593
666	NR_036248	chr8	+	10666977	10667070
667	NM_001284356	chr8	-	10764960	10839899
667	NM_017884	chr8	-	10764960	10839899
667	NR_031711	chr8	-	10825372	10825443
667	NR_125432	chr8	+	10840025	10846509
669	NR_030328	chr8	-	11035205	11035302
671	NR_001578	chr8	+	11339636	11368452
671	NM_015458	chr8	+	11284490	11328145
671	NM_054028	chr8	+	11330985	11332186
672	NM_053279	chr8	-	11421463	11466767
673	NR_040035	chr8	+	11576534	11581341
674	NR_103552	chr8	+	11761255	11763223
674	NM_001135748	chr8	+	11769662	11787345
674	NM_001135747	chr8	+	11769662	11787345
674	NM_001135746	chr8	+	11769662	11787345
674	NM_145043	chr8	+	11769662	11787345
674	NM_002052	chr8	+	11704150	11760002
674	NM_001308094	chr8	+	11676918	11760002
674	NM_001308093	chr8	+	11707855	11760002
674	NR_132779	chr8	+	11705361	11705558
675	NM_001287745	chr8	+	11802610	11839309
675	NM_147783	chr8	-	11842524	11868137
675	NM_147782	chr8	-	11842524	11868137
675	NM_147781	chr8	-	11842524	11868137
675	NM_147780	chr8	-	11842524	11868137
675	NM_001287748	chr8	+	11803088	11839309
675	NM_001287751	chr8	+	11809143	11839309
675	NM_001287750	chr8	+	11808416	11839309
675	NM_001287749	chr8	+	11807942	11839309
675	NM_004462	chr8	+	11802610	11839309
675	NM_001908	chr8	-	11842524	11868137
675	NM_001287747	chr8	+	11803043	11839309
675	NM_001287756	chr8	+	11802610	11839309
676	NM_001033018	chr8	-	11973936	11974599
676	NM_001302695	chr8	-	11993176	12000752
676	NM_001033017	chr8	+	11982320	11984590
677	NR_003275	chr8	-	12127857	12129297
677	NR_046354	chr8	-	12173453	12177267
677	NM_001037804	chr8	-	12064388	12071747
677	NM_201402	chr8	-	12137167	12138760
677	NM_001195257	chr8	-	12064388	12071747
677	NM_001039615	chr8	+	12089337	12115516
677	NM_001256869	chr8	-	12132416	12134009
677	NR_027425	chr8	+	12115781	12151189
678	NM_001037804	chr8	-	12310961	12318316
678	NM_001195257	chr8	-	12310961	12318316
679	NM_001137610	chr8	-	12425614	12436343
679	NR_046415	chr8	-	12379266	12379789
679	NR_024044	chr8	-	12393283	12400365
679	NR_026789	chr8	+	12362018	12411001
679	NR_073395	chr8	-	12414520	12418032
682	NR_037495	chr8	+	12727236	12727299
682	NR_049876	chr8	+	12719131	12719190
682	NR_049875	chr8	+	12719126	12719195
682	NR_037492	chr8	-	12727231	12727304
682	NR_102423	chr8	+	12794242	12818291
682	NR_015383	chr8	-	12766061	12811401
682	NM_152271	chr8	-	12721896	12755483
684	NM_001099677	chr8	+	13012263	13029775
688	NM_001007090	chr8	+	13566842	13568288
698	NR_029875	chr8	-	14853437	14853510
708	NM_002445	chr8	-	16139316	16192791
714	NM_019851	chr8	-	16992824	17002165
716	NM_013354	chr8	-	17229230	17246878
716	NM_152415	chr8	+	17246891	17298024
716	NM_001145152	chr8	+	17246891	17298024
716	NM_054026	chr8	-	17231512	17246878
719	NR_036103	chr8	-	17681577	17681657
719	NM_006207	chr8	+	17576432	17643133
721	NM_004467	chr8	-	17864390	17895538
721	NM_147203	chr8	-	17864390	17895404
721	NM_201553	chr8	-	17864390	17895404
721	NM_201552	chr8	-	17864390	17895538
722	NM_004315	chr8	-	18056415	18084998
722	NM_177924	chr8	-	18056415	18084370
722	NM_001127505	chr8	-	18056415	18084998
724	NM_001160174	chr8	+	18221667	18223689
725	NM_000015	chr8	+	18391244	18401213
731	NR_038919	chr8	-	19183675	19245522
732	NM_022071	chr8	+	19313569	19396218
732	NM_001174160	chr8	+	19313569	19396218
732	NM_001174159	chr8	+	19313975	19396218
736	NM_018142	chr8	+	19817406	19852075
737	NM_000237	chr8	+	19939070	19967259
738	NM_003053	chr8	-	20144854	20183206
738	NM_001135691	chr8	-	20144854	20183206
738	NM_001142325	chr8	-	20144854	20183206
738	NM_001142324	chr8	-	20144854	20183206
739	NR_047509	chr8	+	20275772	20290458
739	NM_001693	chr8	+	20197192	20221696
739	NM_021020	chr8	-	20246164	20255292
744	NR_130773	chr8	+	20953632	20968938
744	NR_130774	chr8	+	20953632	20968938
745	NR_033894	chr8	+	20973985	20995119
747	NR_104677	chr8	+	21298238	21309449
752	NM_003974	chr8	-	21908872	21913694
752	NM_015024	chr8	+	21919668	22006585
753	NM_024815	chr8	-	22106871	22109419
753	NM_025232	chr8	-	22138019	22141935
753	NM_001978	chr8	+	22059144	22082527
753	NM_022749	chr8	+	22089202	22104380
753	NM_005144	chr8	-	22114418	22131052
753	NM_018411	chr8	-	22114418	22131052
753	NM_001114138	chr8	+	22059144	22082527
753	NM_003867	chr8	+	22042752	22048808
753	NM_001114139	chr8	+	22054816	22082527
753	NM_001114135	chr8	+	22057863	22082527
753	NM_001114137	chr8	+	22053554	22082527
753	NM_001114136	chr8	+	22054816	22082527
753	NM_001286681	chr8	+	22024842	22036897
753	NM_001286680	chr8	+	22024109	22036897
753	NM_182795	chr8	+	22024842	22036897
753	NM_001304478	chr8	+	22042752	22048808
753	NM_001302817	chr8	+	22054816	22082527
753	NM_001302816	chr8	+	22059144	22082527
754	NM_001722	chr8	+	22245105	22251167
754	NM_001199	chr8	+	22165139	22201483
754	NM_003018	chr8	+	22161670	22164478
754	NM_006129	chr8	+	22165139	22212326
754	NM_001172410	chr8	+	22161670	22164478
754	NM_001172357	chr8	+	22161670	22164478
754	NM_014759	chr8	-	22219702	22232338
754	NM_001099335	chr8	-	22219702	22232338
754	NR_029714	chr8	-	22244961	22245043
754	NR_033404	chr8	+	22165139	22201483
754	NR_033403	chr8	+	22165139	22212326
756	NM_001243975	chr8	+	22440969	22541144
756	NM_005605	chr8	+	22440969	22541144
756	NM_001243974	chr8	+	22440969	22541144
757	NM_021630	chr8	+	22578740	22594297
