#bin	name	chrom	strand	txStart	txEnd
1759	NM_020994	chrX	-	153880245	153881853
1759	NM_001282283	chrX	-	153903526	153979358
1759	NR_104114	chrX	-	153903526	153979858
1759	NR_049842	chrX	+	153996870	153996931
1759	NM_080612	chrX	-	153903526	153979358
1759	NM_001142463	chrX	+	153991016	154005964
1759	NM_001288747	chrX	+	153991016	154005964
1759	NM_001363	chrX	+	153991016	154005964
1759	NR_110021	chrX	+	153991016	154005964
1759	NR_110022	chrX	+	153991016	154005964
1759	NR_110023	chrX	+	153991016	154005964
1759	NR_002969	chrX	+	153996802	153996932
1759	NR_002984	chrX	+	154003272	154003401
1760	NM_080720	chrX	+	154113316	154113833
1760	NR_036260	chrX	-	154115634	154115733
1760	NR_036049	chrX	-	154115634	154115733
1760	NR_036259	chrX	-	154115634	154115733
1760	NM_019863	chrX	-	154064063	154114577
1760	NM_012151	chrX	+	154114634	154116336
1760	NM_001007523	chrX	+	154114649	154115765
1760	NM_001007524	chrX	+	154114649	154115765
1760	NM_001017990	chrX	+	154113316	154113833
1760	NM_001017991	chrX	+	154113243	154113837
1760	NM_001162936	chrX	-	154051622	154062937
1762	NM_001018024	chrX	-	154289899	154299547
1762	NM_001018025	chrX	-	154292308	154299547
1762	NM_001018055	chrX	+	154299694	154351349
1762	NM_001242640	chrX	+	154299694	154351349
1762	NM_024332	chrX	+	154299694	154351349
1763	NM_003372	chrX	+	154444700	154468122
1763	NM_171998	chrX	-	154487518	154493874
1763	NM_001303545	chrX	+	154444700	154468122
1763	NM_001303544	chrX	+	154425283	154468122
1763	NM_001303543	chrX	+	154444549	154468122
1764	NR_036260	chrX	-	154612748	154612847
1764	NM_080720	chrX	+	154610427	154610944
1764	NR_036049	chrX	-	154612748	154612847
1764	NR_036259	chrX	-	154612748	154612847
1764	NR_109985	chrX	-	154576449	154603823
1764	NM_012151	chrX	+	154611748	154613450
1764	NM_001007523	chrX	+	154611763	154612879
1764	NM_001007524	chrX	+	154611763	154612879
1764	NR_039991	chrX	-	154576449	154603823
1764	NM_001017990	chrX	+	154610427	154610944
1764	NM_001017991	chrX	+	154610354	154610948
1765	NR_036260	chrX	+	154687177	154687276
1765	NR_036049	chrX	+	154687177	154687276
1765	NM_080720	chrX	-	154689079	154689596
1765	NR_036259	chrX	+	154687177	154687276
1765	NM_012151	chrX	-	154686574	154688276
1765	NM_001007523	chrX	-	154687145	154688261
1765	NM_001007524	chrX	-	154687145	154688261
1765	NR_109985	chrX	+	154696200	154723771
1765	NR_039991	chrX	+	154696200	154723771
1765	NM_001017990	chrX	-	154689079	154689596
1765	NM_001017991	chrX	-	154689075	154689669
1767	NM_005840	chrX	+	154997396	155012119
1768	NM_001145149	chrX	+	155110942	155173433
1768	NR_033715	chrX	+	155110942	155173433
1768	NM_005638	chrX	+	155110942	155173433
1768	NM_001185183	chrX	+	155110942	155173433
1768	NR_033714	chrX	+	155110942	155173433
1769	NM_002186	chrX	+	155227245	155240482
1769	NR_110561	chrX	-	155255322	155257848
1769	NM_176786	chrX	+	155227245	155240482
1769	NR_138048	chrX	-	155244228	155246495
1	NR_046355	chrY	+	16635384	16955848
1	NM_001164238	chrY	+	16733900	16845429
1	NM_001206850	chrY	+	16634487	16955848
1	NR_028319	chrY	+	16636453	16955848
1	NM_014893	chrY	+	16635625	16955848
9	NM_145177	chrY	-	2087554	2369015
9	NR_001536	chrY	-	6274284	6296485
9	NM_032973	chrY	+	4924130	5610269
9	NR_003590	chrY	-	6274284	6296485
73	NM_013239	chrY	-	244667	297690
74	NM_002183	chrY	+	1405508	1451582
74	NM_178129	chrY	-	1531465	1606037
74	NM_001171039	chrY	+	1684025	1711974
74	NM_001171038	chrY	+	1683940	1711974
74	NM_001267713	chrY	+	1405508	1451582
74	NM_004043	chrY	+	1664347	1711974
75	NR_033381	chrY	+	2477305	2506370
75	NR_046502	chrY	+	2871036	2970313
75	NM_001171136	chrY	-	2354454	2369008
75	NM_001171135	chrY	-	2354454	2368580
75	NR_033380	chrY	+	2477305	2525270
75	NM_004729	chrY	-	2354454	2369008
75	NR_003254	chrY	+	2620336	2643037
79	NM_134259	chrY	+	6778726	6959724
79	NM_134258	chrY	+	6778726	6959724
79	NM_033284	chrY	+	6778726	6959724
79	NR_028062	chrY	+	7142012	7249588
81	NM_001164471	chrY	+	9236075	9368285
81	NM_001197242	chrY	+	9304563	9307358
81	NM_001320964	chrY	+	9304563	9307358
81	NM_003308	chrY	+	9304563	9307358
87	NM_001258264	chrY	-	15360258	15592550
87	NM_001258266	chrY	-	15360258	15592550
87	NR_047613	chrY	-	15360258	15592550
87	NM_007125	chrY	-	15360258	15592550
87	NM_182659	chrY	-	15409388	15592550
87	NM_004654	chrY	+	14813159	14972768
87	NR_047609	chrY	-	15360258	15592550
87	NR_047599	chrY	-	15360258	15592550
87	NR_047617	chrY	-	15360258	15592550
87	NR_047603	chrY	-	15360258	15592550
87	NM_001258257	chrY	-	15360258	15592550
87	NR_047596	chrY	-	15360258	15592550
87	NR_047606	chrY	-	15360258	15592550
87	NR_047612	chrY	-	15360258	15592550
87	NR_047645	chrY	-	15360258	15592550
87	NR_047607	chrY	-	15360258	15592550
87	NR_047610	chrY	-	15360258	15592550
87	NR_047608	chrY	-	15360258	15592550
87	NM_182660	chrY	-	15434913	15592550
87	NR_047597	chrY	-	15360258	15592550
87	NM_001258268	chrY	-	15360258	15592550
87	NR_047615	chrY	-	15360258	15592550
87	NR_047598	chrY	-	15360258	15592550
87	NR_047614	chrY	-	15360258	15592550
87	NM_001258265	chrY	-	15360258	15592550
87	NR_047618	chrY	-	15360258	15592550
87	NM_001258263	chrY	-	15360258	15592550
87	NR_047622	chrY	-	15360258	15592550
87	NM_001258262	chrY	-	15360258	15592550
87	NR_047630	chrY	-	15360258	15592550
87	NR_047629	chrY	-	15360258	15592550
87	NR_047628	chrY	-	15360258	15592550
87	NR_047627	chrY	-	15360258	15592550
87	NR_047647	chrY	-	15360258	15592550
87	NR_047632	chrY	-	15360258	15592550
87	NR_047604	chrY	-	15360258	15592550
87	NR_047634	chrY	-	15360258	15592550
87	NR_047633	chrY	-	15360258	15592550
87	NR_047619	chrY	-	15360258	15592550
87	NR_047623	chrY	-	15360258	15592550
87	NM_001258267	chrY	-	15360258	15592550
87	NR_047644	chrY	-	15360258	15592550
87	NR_047601	chrY	-	15360258	15592550
87	NR_047602	chrY	-	15360258	15592550
87	NR_047605	chrY	-	15360258	15592550
87	NM_001258270	chrY	-	15360258	15592550
87	NM_001258269	chrY	-	15360258	15592550
87	NM_001258259	chrY	-	15360258	15592550
87	NM_001258261	chrY	-	15360258	15592550
87	NR_047621	chrY	-	15360258	15592550
87	NM_001258255	chrY	-	15360258	15592550
87	NM_001258256	chrY	-	15360258	15592550
87	NM_001258258	chrY	-	15360258	15592550
87	NR_047646	chrY	-	15360258	15592550
87	NR_047635	chrY	-	15360258	15592550
87	NR_047643	chrY	-	15360258	15592550
87	NR_047642	chrY	-	15360258	15592550
87	NR_047641	chrY	-	15360258	15592550
87	NR_047640	chrY	-	15360258	15592550
87	NR_047639	chrY	-	15360258	15592550
87	NR_047638	chrY	-	15360258	15592550
87	NR_047637	chrY	-	15360258	15592550
87	NR_047611	chrY	-	15360258	15592550
87	NR_047625	chrY	-	15360258	15592550
87	NR_047636	chrY	-	15360258	15592550
87	NM_001258249	chrY	-	15360258	15592550
87	NR_047600	chrY	-	15360258	15592550
87	NR_047624	chrY	-	15360258	15592550
87	NR_047626	chrY	-	15360258	15592550
87	NM_001258260	chrY	-	15360258	15592550
87	NM_001258252	chrY	-	15360258	15592550
87	NM_001258251	chrY	-	15360258	15592550
87	NM_001258254	chrY	-	15360258	15592550
87	NR_047631	chrY	-	15360258	15592550
87	NR_047616	chrY	-	15360258	15592550
87	NM_001258250	chrY	-	15360258	15592550
87	NR_047620	chrY	-	15360258	15592550
87	NM_001258253	chrY	-	15360258	15592550
89	NR_046504	chrY	-	16905521	16915913
92	NM_153716	chrY	+	20708556	20710477
92	NR_003509	chrY	+	20708556	20750849
92	NM_033108	chrY	+	20708573	20710478
92	NM_001001877	chrY	+	20708576	20750849
92	NM_152584	chrY	+	20708576	20750849
92	NR_003510	chrY	+	20708576	20750849
93	NM_001146705	chrY	-	21867300	21906825
93	NM_001146706	chrY	-	21867300	21906825
93	NM_004653	chrY	-	21867300	21906825
93	NR_045128	chrY	+	21729243	21769056
93	NR_125736	chrY	-	21034386	21237889
93	NR_125733	chrY	-	21034386	21239433
93	NR_125734	chrY	-	21034386	21239433
93	NR_125735	chrY	-	21034386	21239433
93	NR_125737	chrY	-	21094584	21237889
93	NR_001543	chrY	-	21094584	21239433
93	NM_001291738	chrY	-	21152525	21438350
93	NR_002923	chrY	-	21617316	21665039
93	NR_033732	chrY	-	21617316	21665039
94	NR_001542	chrY	-	22627553	22681114
94	NM_001039567	chrY	+	22917953	22942918
96	NR_110413	chrY	-	24247838	24293631
96	NM_001303410	chrY	+	24455009	24564028
96	NM_152585	chrY	+	24455009	24564028
96	NM_001002758	chrY	+	24636543	24660784
96	NM_004676	chrY	+	24636543	24660784
97	NR_002176	chrY	-	26082873	26087769
97	NM_020363	chrY	+	25365603	25437503
97	NM_020420	chrY	+	25365580	25437503
97	NM_020420	chrY	-	25275501	25345254
97	NM_020364	chrY	+	25365580	25437503
97	NM_004081	chrY	-	25275501	25345239
97	NM_001005785	chrY	+	25365603	25437503
97	NM_001005786	chrY	+	25365603	25437503
97	NR_001524	chrY	-	26082873	26087769
97	NM_001005375	chrY	-	25275501	25345254
98	NR_002177	chrY	+	26716348	26753172
98	NM_020364	chrY	+	26979966	27053187
98	NR_001525	chrY	+	26716348	26753172
98	NM_020420	chrY	+	26979966	27053187
98	NR_002178	chrY	+	26716348	26753172
98	NM_001005785	chrY	+	26979989	27053187
98	NM_001005786	chrY	+	26979989	27053187
98	NM_001005375	chrY	+	26979966	27053187
129	NR_033715	chrY	+	59213948	59276439
129	NR_033714	chrY	+	59213948	59276439
129	NM_005840	chrY	+	59100402	59115125
129	NM_001185183	chrY	+	59213948	59276439
129	NM_005638	chrY	+	59213948	59276439
129	NM_001145149	chrY	+	59213948	59276439
586	NM_018390	chrY	+	148060	170022
586	NR_028057	chrY	+	142990	170022
586	NR_027232	chrY	+	231384	232054
586	NR_027231	chrY	+	231384	232054
586	NM_012227	chrY	-	171416	180887
589	NM_000451	chrY	+	535078	557558
589	NM_006883	chrY	+	535078	570146
594	NM_022148	chrY	-	1264893	1281616
594	NR_110830	chrY	-	1264893	1281616
594	NM_001012288	chrY	-	1264893	1281616
595	NR_027760	chrY	+	1337692	1378828
595	NM_172249	chrY	+	1337692	1378828
595	NM_006140	chrY	+	1337692	1378828
595	NM_172247	chrY	+	1351570	1378828
595	NM_172245	chrY	+	1337692	1378828
595	NM_001161529	chrY	+	1337692	1378828
595	NM_001161531	chrY	+	1337692	1374711
595	NM_001161532	chrY	+	1337692	1378828
595	NM_001161530	chrY	+	1351570	1378828
595	NM_172246	chrY	+	1337692	1378828
595	NR_037461	chrY	+	1362810	1362885
596	NR_026710	chrY	+	1469423	1482479
596	NM_001636	chrY	-	1455044	1461039
596	NR_026711	chrY	+	1469423	1484314
596	NR_130733	chrY	+	1465917	1468291
596	NM_004192	chrY	-	1472031	1521870
596	NM_001173474	chrY	-	1472031	1521870
596	NM_001173473	chrY	-	1472031	1522655
597	NM_005088	chrY	+	1660485	1671411
597	NR_027383	chrY	+	1660485	1671407
603	NR_106737	chrY	+	2477231	2477295
604	NM_001321369	chrY	+	2559173	2609350
604	NM_001321370	chrY	+	2559173	2609350
604	NM_001321367	chrY	+	2559173	2604479
604	NR_135623	chrY	+	2559173	2609350
604	NM_002414	chrY	+	2559173	2609350
604	NM_001321368	chrY	+	2559173	2609350
604	NM_001122898	chrY	+	2559173	2609350
605	NM_001008	chrY	+	2709622	2734997
605	NM_003140	chrY	-	2654895	2655782
606	NM_003411	chrY	+	2803517	2850547
606	NM_001145276	chrY	+	2803111	2850547
606	NM_001145275	chrY	+	2803517	2850547
606	NR_144458	chrY	-	2834859	2870667
611	NM_139214	chrY	+	3447125	3448082
622	NM_001278619	chrY	+	4868266	4973639
622	NM_032972	chrY	+	4924130	4973639
622	NM_032971	chrY	+	4868266	4973639
631	NR_001540	chrY	-	6110486	6111651
631	NR_003593	chrY	-	6110486	6111651
631	NM_022573	chrY	+	6114263	6117053
632	NR_001538	chrY	+	6258441	6279605
632	NR_046505	chrY	-	6225259	6229454
632	NR_003589	chrY	+	6258441	6279605
633	NR_001535	chrY	+	6311474	6315118
633	NR_003588	chrY	+	6311474	6315118
633	NR_001534	chrY	+	6317508	6325947
633	NR_003592	chrY	+	6317508	6325947
633	NR_001533	chrY	-	6339071	6341671
633	NR_003591	chrY	-	6339071	6341671
636	NM_001143	chrY	-	6733958	6742068
642	NR_001552	chrY	-	7567397	7569288
643	NR_001551	chrY	+	7672964	7678723
649	NR_138045	chrY	+	8506334	8513170
650	NR_001550	chrY	-	8551410	8551919
650	NR_001549	chrY	+	8572512	8573324
651	NR_001548	chrY	-	8651358	8685423
654	NR_001547	chrY	-	9154669	9160483
654	NR_001546	chrY	-	9167488	9172441
655	NM_001320962	chrY	+	9236029	9238826
655	NR_046300	chrY	-	9187188	9192791
655	NM_001320962	chrY	+	9175072	9177887
655	NR_046300	chrY	-	9207465	9213071
655	NR_046300	chrY	-	9296351	9301954
655	NR_001553	chrY	-	9187188	9192791
655	NR_001553	chrY	-	9207465	9213071
655	NR_001553	chrY	-	9296351	9301954
655	NM_001282469	chrY	+	9175072	9177887
655	NM_001320964	chrY	+	9175072	9177887
655	NM_001243721	chrY	+	9195451	9198202
655	NM_001164471	chrY	+	9195451	9218480
655	NM_001164471	chrY	+	9215730	9238826
655	NM_001077697	chrY	+	9236029	9238826
655	NM_001282469	chrY	+	9236029	9238826
656	NR_046300	chrY	-	9357274	9362877
656	NR_046300	chrY	-	9316661	9322263
656	NR_001553	chrY	-	9316661	9322263
656	NR_001553	chrY	-	9357274	9362877
656	NM_001320962	chrY	+	9324875	9327690
656	NM_001320962	chrY	+	9365488	9368285
656	NM_001282469	chrY	+	9324875	9327690
656	NM_001077697	chrY	+	9365488	9368285
656	NM_001282469	chrY	+	9365488	9368285
657	NR_001573	chrY	-	9448329	9452762
657	NR_001533	chrY	+	9528708	9531308
657	NR_003591	chrY	+	9528708	9531308
657	NR_001534	chrY	-	9544432	9552871
657	NR_003592	chrY	-	9544432	9552871
657	NR_001535	chrY	-	9555261	9558905
657	NR_003588	chrY	-	9555261	9558905
658	NR_001536	chrY	+	9573894	9596085
658	NR_001538	chrY	-	9590764	9611928
658	NR_003590	chrY	+	9573894	9596085
658	NR_003589	chrY	-	9590764	9611928
658	NR_001539	chrY	+	9638761	9650854
659	NR_001540	chrY	+	9748406	9749571
659	NR_003593	chrY	+	9748406	9749571
695	NR_033667	chrY	-	14517914	14533389
697	NR_001545	chrY	+	14774297	14804153
699	NM_001302552	chrY	+	15017615	15032390
699	NR_136717	chrY	+	15016696	15032390
699	NR_136718	chrY	+	15016696	15032390
699	NR_136722	chrY	+	15017615	15032390
699	NR_136716	chrY	+	15016696	15032390
699	NM_001324195	chrY	+	15016696	15032390
699	NM_004660	chrY	+	15016696	15032390
699	NR_136719	chrY	+	15016696	15032390
699	NR_136720	chrY	+	15016696	15032390
699	NR_136721	chrY	+	15016768	15032390
699	NR_136723	chrY	+	15017615	15032390
699	NR_136724	chrY	+	15017615	15032390
699	NM_001122665	chrY	+	15015909	15032390
705	NM_004202	chrY	+	15815446	15817902
707	NM_181880	chrY	-	16097651	16098388
707	NM_004679	chrY	-	16097651	16098392
708	NM_181880	chrY	+	16168101	16168838
708	NM_004679	chrY	+	16168097	16168838
734	NR_028083	chrY	+	19612837	19628622
734	NR_028084	chrY	+	19612837	19628622
735	NR_002160	chrY	-	19687040	19691332
735	NR_002161	chrY	-	19687063	19691353
736	NM_004677	chrY	-	19880859	19882440
736	NM_001002906	chrY	-	19880859	19882440
737	NM_004825	chrY	-	19990140	19992100
737	NM_001001722	chrY	-	19990139	19992099
738	NM_004825	chrY	+	20137666	20139626
738	NM_001001722	chrY	+	20137667	20139627
739	NM_004677	chrY	+	20297334	20298915
739	NM_001002906	chrY	+	20297334	20298915
741	NR_002160	chrY	+	20488439	20492736
741	NR_028083	chrY	-	20551155	20566932
741	NR_002161	chrY	+	20488418	20492712
741	NR_028084	chrY	-	20551155	20566932
743	NR_002159	chrY	-	20743091	20752407
743	NR_001530	chrY	-	20743091	20752407
744	NR_002159	chrY	+	20891767	20901083
744	NR_001530	chrY	+	20891767	20901083
744	NM_001001877	chrY	-	20893325	20935601
744	NM_152584	chrY	-	20893325	20935601
744	NR_003510	chrY	-	20893325	20935601
744	NR_003509	chrY	-	20893325	20935621
744	NM_033108	chrY	-	20933699	20935604
744	NM_153716	chrY	-	20933700	20935621
746	NM_013230	chrY	-	21152525	21154800
746	NR_117090	chrY	-	21152525	21154800
746	NR_117089	chrY	-	21152525	21154962
746	NM_001291739	chrY	-	21152525	21154528
746	NM_001291737	chrY	-	21152525	21154962
750	NR_045129	chrY	+	21729243	21752309
758	NM_001278612	chrY	+	22737596	22755040
758	NM_004681	chrY	+	22737596	22755040
764	NM_001282471	chrY	-	23544859	23548246
764	NR_001574	chrY	-	23557033	23563448
765	NM_001320949	chrY	+	23673223	23687672
765	NM_001320949	chrY	+	23696764	23711212
765	NM_001006121	chrY	+	23673223	23687440
765	NM_001320948	chrY	+	23673223	23687440
765	NM_001006120	chrY	+	23673223	23687672
765	NM_001320944	chrY	+	23673223	23687672
765	NM_001320945	chrY	+	23673223	23687672
765	NM_001320950	chrY	+	23673223	23687672
765	NM_005058	chrY	+	23673223	23687672
765	NM_001006118	chrY	+	23673263	23687672
765	NM_001006121	chrY	+	23696764	23710980
765	NM_001320948	chrY	+	23696764	23710980
765	NM_001006120	chrY	+	23696764	23711212
765	NM_001320944	chrY	+	23696764	23711212
765	NM_001320945	chrY	+	23696764	23711212
765	NM_001320950	chrY	+	23696764	23711212
765	NM_005058	chrY	+	23696764	23711212
766	NR_001537	chrY	-	23745485	23756552
768	NM_001320949	chrY	-	24049764	24064214
768	NM_001320949	chrY	-	24026222	24040673
768	NM_001006118	chrY	-	24026222	24040633
768	NM_001006120	chrY	-	24026222	24040673
768	NM_001320944	chrY	-	24026222	24040673
768	NM_001320945	chrY	-	24026222	24040673
768	NM_001320950	chrY	-	24026222	24040673
768	NM_005058	chrY	-	24026222	24040673
768	NM_001006121	chrY	-	24026454	24040673
768	NM_001320948	chrY	-	24026454	24040673
768	NM_001006118	chrY	-	24049764	24064174
768	NM_001006120	chrY	-	24049764	24064214
768	NM_001320945	chrY	-	24049764	24064214
768	NM_001320950	chrY	-	24049764	24064214
768	NM_001006121	chrY	-	24049996	24064214
768	NM_001320948	chrY	-	24049996	24064214
769	NM_001002758	chrY	-	24217902	24242154
769	NM_004676	chrY	-	24217902	24242154
770	NR_001527	chrY	+	24291111	24292978
770	NR_002175	chrY	+	24291133	24292981
770	NM_001303410	chrY	-	24314688	24329089
770	NM_152585	chrY	-	24314688	24329089
770	NM_001006117	chrY	-	24314920	24329155
771	NR_001541	chrY	-	24442944	24445023
771	NR_002193	chrY	+	24455005	24462352
771	NR_104151	chrY	+	24462824	24466531
772	NM_001006117	chrY	+	24549556	24563796
772	NR_110413	chrY	+	24585086	24630861
772	NR_002175	chrY	-	24585736	24587584
772	NR_001527	chrY	-	24585739	24587606
775	NR_002180	chrY	+	24997730	24998862
775	NR_001526	chrY	+	24997730	24998862
775	NR_002179	chrY	+	24997730	24998862
776	NR_002177	chrY	+	25082601	25119431
776	NM_004678	chrY	+	25130409	25151610
776	NR_001525	chrY	+	25082601	25119431
776	NR_002178	chrY	+	25082601	25119431
776	NM_001002761	chrY	+	25130409	25151610
776	NM_001002760	chrY	+	25130409	25151610
784	NM_004680	chrY	-	26191376	26194161
784	NM_170723	chrY	-	26191939	26194161
784	NM_001003895	chrY	-	26191376	26194161
784	NM_001003894	chrY	-	26191939	26194161
785	NR_001554	chrY	-	26329580	26333378
786	NR_002195	chrY	-	26356113	26360978
786	NR_001555	chrY	-	26356113	26360978
788	NR_001526	chrY	+	26631478	26632610
788	NR_002180	chrY	+	26631478	26632610
788	NR_002179	chrY	+	26631478	26632610
789	NM_004678	chrY	+	26764150	26785352
789	NM_001002761	chrY	+	26764150	26785352
789	NM_001002760	chrY	+	26764150	26785352
790	NM_020364	chrY	-	26909215	26959639
790	NM_020420	chrY	-	26909215	26959639
792	NR_002177	chrY	-	27209229	27246039
792	NR_001525	chrY	-	27209229	27246039
792	NR_002178	chrY	-	27209229	27246039
792	NM_004678	chrY	-	27177049	27198251
792	NM_001002761	chrY	-	27177049	27198251
792	NM_001002760	chrY	-	27177049	27198251
793	NR_001526	chrY	-	27329789	27330920
793	NR_002180	chrY	-	27329789	27330920
793	NR_002179	chrY	-	27329789	27330920
795	NR_002195	chrY	+	27601457	27606322
795	NR_001555	chrY	+	27601457	27606322
795	NR_001554	chrY	+	27629054	27632852
796	NM_004680	chrY	+	27768263	27771048
796	NM_170723	chrY	+	27768263	27770485
796	NM_001003895	chrY	+	27768263	27771048
796	NM_001003894	chrY	+	27768263	27770485
797	NR_002176	chrY	+	27874636	27879535
797	NR_001524	chrY	+	27874636	27879535
1037	NM_002186	chrY	+	59330251	59343488
1037	NM_176786	chrY	+	59330251	59343488
1037	NR_110561	chrY	-	59358328	59360854
1037	NR_138048	chrY	-	59347234	59349501
0	NM_001098637	chr10	+	134210701	134231358
0	NM_138499	chr10	+	134210701	134231358
1	NM_012425	chr10	-	16632616	16859453
1	NM_152724	chr10	-	16632616	16859453
1	NM_001282786	chr10	-	25137535	25241573
1	NM_020200	chr10	-	25137535	25241573
1	NM_001244972	chr10	-	33466418	33623833
1	NM_001244973	chr10	-	33466418	33623833
1	NR_038973	chr10	+	50329883	50359592
1	NM_003873	chr10	-	33466418	33623833
1	NR_045259	chr10	-	33466418	33623833
1	NM_001330068	chr10	-	33466418	33623833
1	NM_001024629	chr10	-	33486546	33623833
1	NM_001024628	chr10	-	33486546	33623833
2	NM_001010848	chr10	+	83635069	84746935
2	NM_001165972	chr10	+	83635069	84746935
2	NM_001165973	chr10	+	83637442	84746935
2	NM_001166244	chr10	-	100216833	100995632
2	NM_001166245	chr10	-	100216833	100995632
2	NM_001166246	chr10	-	100216833	100995632
2	NM_021828	chr10	-	100216833	100995632
2	NM_001270765	chr10	-	125779168	125853123
2	NM_001270764	chr10	-	125767181	125853123
2	NM_015892	chr10	-	125767181	125851940
2	NM_014863	chr10	-	125779168	125851940
2	NR_110657	chr10	-	92162277	92300562
2	NM_207303	chr10	+	116853123	117708509
9	NM_001323067	chr10	+	3110161	3178997
9	NM_001323069	chr10	+	3109711	3178997
9	NM_001323068	chr10	+	3109711	3178997
9	NM_002627	chr10	+	3109711	3178997
9	NM_001018039	chr10	-	7200585	7451303
9	NM_001029880	chr10	-	7200585	7453448
9	NM_001323072	chr10	+	3110818	3178997
9	NM_012341	chr10	+	1034348	1063708
9	NM_001818	chr10	+	5238797	5260910
9	NM_001242339	chr10	+	3110818	3178997
9	NM_001323071	chr10	+	3109711	3178997
9	NM_001345944	chr10	+	3111380	3178994
10	NM_014688	chr10	-	11502508	11653788
10	NM_153498	chr10	+	12391541	12877545
10	NR_120637	chr10	-	10461500	10504312
10	NM_003675	chr10	+	13628938	13672868
10	NM_001291494	chr10	-	15555947	15762334
10	NM_031453	chr10	-	14560555	14816896
10	NM_001282695	chr10	-	14560555	14816896
10	NM_003638	chr10	-	15555947	15762334
10	NM_020397	chr10	+	12391541	12868463
10	NM_001080491	chr10	-	11502508	11574279
11	NM_001098844	chr10	+	17794259	17842866
11	NM_001142308	chr10	+	19337699	20023407
11	NM_004641	chr10	+	21823100	22032559
11	NM_182543	chr10	-	18834135	18940566
11	NM_001195626	chr10	+	21823573	22032559
11	NM_001324297	chr10	+	21822277	22032559
11	NR_136736	chr10	+	21823100	22032559
11	NM_001098500	chr10	+	23983674	24836777
12	NR_120650	chr10	-	26213306	26222639
13	NM_001184791	chr10	-	34398487	35104253
13	NM_001184789	chr10	-	34398487	35104253
13	NM_001184790	chr10	-	34398487	35104253
13	NM_001184786	chr10	-	34398487	35104253
13	NM_001282852	chr10	+	35625801	35861598
13	NM_181698	chr10	+	35535908	35861598
13	NM_001184788	chr10	-	34398487	35104253
13	NM_001184787	chr10	-	34398487	35104253
13	NM_001184785	chr10	-	34398487	35104253
13	NM_001282854	chr10	+	35625801	35861598
13	NM_001282853	chr10	+	35625801	35861598
13	NM_019619	chr10	-	34398487	35104253
13	NM_145012	chr10	+	35625801	35861598
13	NM_001184793	chr10	-	34601187	35104253
13	NM_001184794	chr10	-	34601187	35104253
13	NM_001184792	chr10	-	34601187	35104253
14	NM_001282905	chr10	-	46110948	46168180
14	NM_174890	chr10	-	46110948	46168180
14	NM_001128324	chr10	-	46110948	46168261
14	NM_001282906	chr10	-	46110948	46168261
14	NR_104256	chr10	-	46135153	46168261
14	NM_001190810	chr10	+	48215723	48237508
15	NM_001290118	chr10	+	51371378	51734610
15	NR_110767	chr10	+	51371378	51734610
15	NR_135475	chr10	+	51371378	51747981
15	NM_001142770	chr10	-	55568451	56561051
15	NM_001142769	chr10	-	55568451	56561051
15	NM_000242	chr10	-	54525139	54531460
15	NM_001142772	chr10	-	55562532	56561051
15	NM_001142771	chr10	-	55562532	56561051
15	NM_001290117	chr10	+	51371378	51734610
15	NM_001098512	chr10	+	52750910	54058110
15	NM_006258	chr10	+	52834233	54058110
16	NM_001322254	chr10	-	64926980	65028983
16	NM_001149	chr10	-	61786055	61900774
16	NR_134512	chr10	-	64926980	65028983
16	NM_001322252	chr10	-	64926980	65225761
16	NM_001320874	chr10	-	61786055	62149742
16	NM_001318154	chr10	-	64926980	65281835
16	NM_145307	chr10	-	63952844	64028622
16	NM_001204403	chr10	-	61786055	62493284
16	NM_020987	chr10	-	61786055	62149742
16	NM_001282948	chr10	-	64926980	65028983
16	NM_001318153	chr10	-	64926980	65028983
16	NM_001204404	chr10	-	61786055	62332714
16	NM_001322258	chr10	-	64926980	65281835
16	NM_032776	chr10	-	64926980	65225761
17	NM_001324315	chr10	-	70242089	70277975
17	NR_136737	chr10	-	70242089	70277975
17	NM_001324312	chr10	-	70242089	70287280
17	NM_001324314	chr10	-	70242089	70287280
17	NM_001324317	chr10	-	70242089	70287280
17	NM_152707	chr10	-	70242089	70287280
17	NM_001324313	chr10	-	70246825	70287280
17	NM_001291133	chr10	-	68935242	69425443
17	NM_022124	chr10	+	73156690	73575704
17	NM_001171930	chr10	+	73156690	73492481
17	NM_001171931	chr10	+	73156690	73467264
17	NM_052836	chr10	+	73156690	73407219
17	NM_013266	chr10	-	67672275	69455949
17	NM_001127384	chr10	-	67672275	69425443
18	NM_001322838	chr10	-	78629358	79110519
18	NM_001014797	chr10	-	78629358	79397577
18	NM_001271518	chr10	-	78629358	79397577
18	NM_001322829	chr10	-	78629358	79397577
18	NM_001322830	chr10	-	78629358	79397577
18	NM_001322835	chr10	-	78629358	79397577
18	NR_015429	chr10	-	80703082	80827205
18	NR_024429	chr10	-	80703082	80827205
18	NR_024431	chr10	-	80703082	80827205
18	NM_001322832	chr10	-	78629358	79397577
18	NM_032024	chr10	+	77542518	78317133
18	NM_001305581	chr10	+	77191403	78317133
18	NR_131178	chr10	+	77407266	78317133
19	NM_001284223	chr10	-	85980248	85985345
19	NM_017551	chr10	-	87359311	88126250
19	NR_075100	chr10	+	89117476	89130452
19	NR_120614	chr10	+	91215747	91227908
19	NM_018363	chr10	-	90033620	90343082
19	NM_213606	chr10	-	91190050	91295313
