#bin	name	chrom	strand	txStart	txEnd
1546	NR_046154	chr8	-	126067770	126067891
1546	NM_054046	chr8	+	125966855	125987799
1546	NR_046152	chr8	-	126071162	126071283
1546	NR_046154	chr8	-	126071162	126071283
1546	NR_046155	chr8	-	126071162	126071283
1546	NR_046155	chr8	-	126069475	126069596
1546	NR_046155	chr8	-	126089866	126089987
1546	NR_046127	chr8	-	126062683	126062804
1546	NR_046127	chr8	-	126067770	126067891
1546	NR_046127	chr8	-	126069475	126069596
1546	NR_046152	chr8	-	126076261	126076382
1546	NR_046154	chr8	-	126076261	126076382
1546	NR_046155	chr8	-	126076261	126076382
1546	NM_001253783	chr8	+	125966855	125987799
1546	NR_046140	chr8	-	126089866	126089987
1546	NR_046147	chr8	-	126089866	126089987
1546	NR_046152	chr8	-	126089866	126089987
1546	NR_046154	chr8	-	126089866	126089987
1546	NM_001281803	chr8	+	125967158	125987799
1546	NR_046140	chr8	-	126074564	126074685
1546	NR_046147	chr8	-	126074564	126074685
1546	NR_046127	chr8	-	126071162	126071283
1546	NR_046127	chr8	-	126074564	126074685
1546	NR_046127	chr8	-	126076261	126076382
1546	NR_046127	chr8	-	126079660	126079781
1546	NR_046127	chr8	-	126089866	126089987
1546	NR_046155	chr8	-	126084785	126084906
1546	NR_046154	chr8	-	126079660	126079781
1546	NR_046140	chr8	-	126067770	126067891
1546	NR_046147	chr8	-	126067770	126067891
1546	NR_046152	chr8	-	126067770	126067891
1546	NR_046152	chr8	-	126079660	126079781
1546	NR_046154	chr8	-	126062683	126062804
1546	NM_001170976	chr8	-	126028617	126039355
1546	NM_001170975	chr8	-	126029586	126039355
1546	NR_046140	chr8	-	126069475	126069596
1546	NR_046147	chr8	-	126069475	126069596
1546	NR_046152	chr8	-	126069475	126069596
1546	NR_046154	chr8	-	126069475	126069596
1546	NR_046155	chr8	-	126067770	126067891
1546	NR_046140	chr8	-	126079660	126079781
1546	NR_046152	chr8	-	126074564	126074685
1546	NR_028260	chr8	+	126001761	126027816
1546	NR_046127	chr8	-	126081387	126081508
1546	NR_046127	chr8	-	126084785	126084906
1546	NM_054070	chr8	+	126001761	126027816
1546	NR_046152	chr8	-	126062683	126062804
1546	NM_018855	chr8	+	126042734	126060550
1546	NR_046140	chr8	-	126062683	126062804
1546	NR_046147	chr8	-	126062683	126062804
1547	NM_133955	chr8	+	126177828	126187780
1548	NR_040702	chr8	+	126257857	126263841
1549	NM_028536	chr8	-	126364743	126384109
1549	NM_009606	chr8	-	126415657	126418675
1549	NM_001272041	chr8	-	126415657	126418675
1549	NM_172288	chr8	-	126421022	126473165
1550	NR_035493	chr8	+	126546540	126546622
1550	NM_133966	chr8	-	126520215	126545209
1550	NM_001029876	chr8	+	126547372	126572404
1552	NM_139272	chr8	+	126755293	126869622
1553	NM_171824	chr8	-	126892948	126957836
1554	NM_007428	chr8	-	127080486	127093607
1554	NM_029746	chr8	+	127044666	127075907
1555	NM_145607	chr8	-	127195226	127245875
1555	NM_026855	chr8	+	127246038	127258023
1555	NM_175149	chr8	-	127159655	127187269
1556	NM_025615	chr8	-	127363254	127386929
1556	NM_198632	chr8	+	127316918	127358604
1557	NM_053207	chr8	-	127432486	127473154
1557	NM_198103	chr8	-	127414198	127421605
1557	NM_001111141	chr8	+	127421785	127427713
1558	NM_016909	chr8	+	127536896	127558092
1561	NM_001081337	chr8	-	127941962	128016610
1562	NR_015535	chr8	+	128108537	128140570
1563	NM_025636	chr8	+	128258102	128272135
1563	NM_028908	chr8	+	128193717	128197265
1563	NM_001310688	chr8	+	128258102	128263077
1565	NM_008430	chr8	+	128519001	128554585
1568	NM_174987	chr8	+	128946400	128949335
1570	NM_001164598	chr8	-	129112195	129117336
1572	NM_024214	chr8	-	129454563	129469821
1572	NM_172762	chr8	-	129471072	129494979
1582	NR_105822	chr8	-	130802047	130802125
1583	NR_035436	chr8	+	130883140	130883220
1586	NM_010578	chr8	+	131209553	131257479
1588	NM_001197041	chr8	-	131569376	131589392
1588	NM_029061	chr8	-	131503918	131589392
0	NM_001081242	chr9	-	67064891	67407510
1	NM_011220	chr9	-	50329721	50336746
2	NM_001305935	chr9	+	83818743	84017847
2	NM_009130	chr9	-	75491172	75531863
2	NM_001172121	chr9	-	116481863	117539031
2	NM_001164790	chr9	-	75491172	75531863
2	NM_009282	chr9	+	100544041	100858963
2	NM_199195	chr9	+	83842387	84017847
2	NM_177069	chr9	-	109041967	109064536
9	NM_027924	chr9	+	6168611	6377519
10	NM_001080814	chr9	-	15714636	16182675
10	NM_001170787	chr9	-	9660890	10904775
10	NM_001033359	chr9	-	9660890	10904726
10	NR_037622	chr9	-	13612231	13631497
10	NM_026665	chr9	-	13612231	13631551
10	NM_001310721	chr9	-	13612226	13631551
11	NM_028472	chr9	+	23027519	23289659
11	NM_183408	chr9	+	20970157	21017692
11	NM_175678	chr9	+	23902461	24120842
12	NM_177906	chr9	+	27598853	28732633
12	NM_011808	chr9	+	32503626	32565405
12	NM_001038642	chr9	+	32503626	32565405
12	NM_172290	chr9	-	28803548	29770714
13	NM_029863	chr9	-	35645913	35651735
13	NM_176860	chr9	-	40821723	40965577
13	NM_001190911	chr9	+	34296315	34843892
13	NM_001190912	chr9	+	34296315	34843892
13	NM_001029838	chr9	-	36698563	36954907
13	NM_001190914	chr9	+	34296315	34843892
13	NM_001190913	chr9	+	34296315	34838463
13	NM_026324	chr9	+	34296315	34843892
13	NM_148950	chr9	-	36698563	36954907
14	NM_011139	chr9	-	42932021	43013838
14	NM_007619	chr9	-	43957344	44042129
14	NM_172770	chr9	-	49245065	49294330
15	NM_001081341	chr9	-	55397689	55785922
15	NM_019689	chr9	-	57638315	57682041
16	NM_028748	chr9	-	61801544	61874597
16	NM_173018	chr9	+	59598980	59776673
16	NM_010019	chr9	+	66006032	66120049
16	NM_008988	chr9	+	64988995	65033677
17	NM_013646	chr9	+	68501592	69236053
17	NM_001081153	chr9	-	73327230	73781374
17	NM_001289916	chr9	+	69137647	69236053
18	NM_001081243	chr9	-	79663368	79825689
18	NM_001081216	chr9	-	82759765	82869096
18	NM_175213	chr9	+	81757350	81921098
19	NM_026829	chr9	+	89106027	89135063
20	NM_022319	chr9	-	97344813	97933586
20	NM_001194921	chr9	-	99591215	99617686
20	NM_001194923	chr9	-	99591215	99617686
20	NM_053268	chr9	-	96439718	96531922
21	NM_153413	chr9	-	106795155	107134240
21	NM_001042607	chr9	+	102737249	102810637
21	NM_026763	chr9	-	105892648	105999022
21	NM_007567	chr9	-	107998352	108092714
21	NM_013649	chr9	+	102737249	102810637
21	NM_028719	chr9	+	104472117	104936874
21	NM_001284258	chr9	+	102737249	102810637
22	NR_033433	chr9	+	112159077	112251429
22	NM_009211	chr9	+	110034527	110142682
22	NM_019922	chr9	-	114284248	114299830
22	NM_026810	chr9	-	111130731	111174112
23	NM_009134	chr9	-	119517573	119628150
23	NM_001205321	chr9	-	119517573	119628150
23	NM_010918	chr9	+	121628298	121665959
23	NM_001110253	chr9	-	123698617	123761020
23	NM_001199736	chr9	+	122656463	122711192
23	NM_018748	chr9	+	118415435	118491637
23	NM_148925	chr9	-	123698617	123760782
76	NM_001033322	chr9	+	3532348	3905787
76	NM_027545	chr9	+	3404084	3479236
77	NM_001164574	chr9	+	4309742	4331732
77	NM_026962	chr9	+	4309815	4331732
77	NM_001113181	chr9	-	4478262	4796234
77	NM_001113180	chr9	-	4417892	4796234
77	NM_019691	chr9	-	4417892	4796234
79	NM_029851	chr9	-	6928502	7177046
80	NM_032006	chr9	+	7464140	7476869
80	NM_001045524	chr9	-	8076632	8134294
80	NM_001171147	chr9	-	7932000	8004596
80	NM_009534	chr9	-	7932000	8004596
80	NM_007464	chr9	-	7848700	7873170
81	NM_008829	chr9	+	8899832	8968611
81	NM_013838	chr9	+	8544141	8680741
81	NM_027823	chr9	-	8994952	9239013
81	NM_001282086	chr9	+	8544141	8680741
81	NR_110513	chr9	-	8644077	8740988
85	NM_001013813	chr9	+	13424432	13513977
85	NM_173776	chr9	+	13466903	13513977
86	NM_001081395	chr9	-	14346410	14419444
86	NM_173433	chr9	-	14267024	14304926
87	NM_144933	chr9	-	15064794	15084311
87	NM_133214	chr9	+	15309938	15349703
87	NM_019482	chr9	-	14810228	14849922
92	NM_013911	chr9	-	20442192	20447250
92	NM_001002846	chr9	-	20442192	20449211
92	NM_146560	chr9	+	20041605	20065357
92	NM_008319	chr9	+	20836481	20843480
92	NM_001135019	chr9	-	20299512	20325863
92	NM_001004190	chr9	-	20149579	20189602
92	NM_001082485	chr9	-	20299512	20325863
92	NM_001286529	chr9	-	20442192	20449211
92	NM_001286530	chr9	-	20442192	20449211
92	NM_001317388	chr9	-	20574500	20619511
92	NM_016919	chr9	-	20574500	20619511
93	NM_001253893	chr9	+	21229351	21311590
93	NM_001174079	chr9	+	21420612	21508674
93	NM_001174078	chr9	+	21420612	21508674
93	NM_001039520	chr9	+	21229351	21311590
93	NR_040407	chr9	+	21875445	21890575
93	NR_040406	chr9	+	21875445	21890575
93	NM_001110300	chr9	-	21099900	21116777
93	NM_021531	chr9	+	21351337	21393909
93	NM_001253898	chr9	-	21876689	21889871
93	NM_001253894	chr9	+	21229351	21312203
93	NM_007871	chr9	+	21229351	21311590
93	NM_011417	chr9	+	21420612	21508674
93	NM_153141	chr9	+	21351337	21393909
93	NM_009678	chr9	-	21099900	21116777
93	NM_012029	chr9	-	21876689	21889871
93	NM_001253897	chr9	-	21876689	21889871
93	NM_177030	chr9	-	21604623	21657079
94	NM_181316	chr9	+	22280158	22692724
94	NM_178415	chr9	+	22280158	22692724
94	NM_028390	chr9	-	22135657	22193650
96	NM_001166207	chr9	-	24361491	24500737
96	NM_172920	chr9	-	24216224	24307584
97	NM_026189	chr9	+	25289181	25411695
98	NM_153803	chr9	-	26570628	26614002
98	NM_178113	chr9	+	26837759	26902900
98	NM_001033323	chr9	+	27106812	27137720
98	NM_001129787	chr9	+	27106812	27142348
98	NM_001310768	chr9	-	26570628	26614053
102	NR_037304	chr9	-	30942991	31066970
102	NM_011176	chr9	-	30896174	30939384
102	NM_172766	chr9	+	31193776	31228918
103	NM_013800	chr9	-	31653628	31720870
103	NM_008026	chr9	-	32229788	32349037
103	NM_001195632	chr9	+	31923720	32073096
106	NM_054096	chr9	-	34991975	35007550
106	NM_001177847	chr9	-	34991975	35007490
106	NM_001177846	chr9	-	34991975	35007550
106	NM_001177845	chr9	-	34991975	35007876
106	NM_009178	chr9	-	34854163	34924395
107	NM_008408	chr9	-	36539997	36575163
108	NM_022029	chr9	-	37352077	37360330
108	NM_001164767	chr9	-	37223629	37240760
108	NM_001081429	chr9	-	37083419	37155977
109	NM_001145957	chr9	+	38525852	38550922
109	NM_172767	chr9	+	38525852	38550922
111	NM_133733	chr9	+	40494046	40592129
111	NM_001081121	chr9	-	40702931	40772195
111	NM_172768	chr9	-	40105491	40263349
112	NR_131929	chr9	+	41184608	41296509
112	NR_040392	chr9	+	41014237	41025710
112	NM_011436	chr9	-	41776571	41932372
112	NR_131931	chr9	+	41282975	41400912
112	NR_131928	chr9	+	41184608	41398102
112	NR_131930	chr9	+	41282975	41423266
113	NM_027144	chr9	-	42771924	42913801
113	NM_009347	chr9	-	42137704	42208012
113	NM_175481	chr9	-	42328494	42752454
114	NM_023655	chr9	+	43118845	43144208
115	NM_007841	chr9	+	44412974	44448814
115	NM_181324	chr9	+	44412974	44448814
115	NM_001110826	chr9	+	44412974	44448814
115	NM_001013390	chr9	+	44947124	44962144
115	NM_145985	chr9	-	44550227	44575891
116	NM_001081270	chr9	+	45238375	45561796
116	NM_001081373	chr9	-	45575028	45636721
116	NM_027498	chr9	+	45820902	46032277
116	NM_011526	chr9	-	45737710	45744141
118	NM_018770	chr9	+	47338434	47661468
118	NM_001025600	chr9	+	47338434	47661468
118	NM_207675	chr9	+	47338434	47661468
118	NM_207676	chr9	+	47338434	47661468
118	NM_001310841	chr9	+	47338252	47661474
119	NM_010077	chr9	+	49148766	49215319
119	NM_020274	chr9	-	48743112	48773095
119	NM_001033324	chr9	-	48462401	48644050
120	NM_010875	chr9	-	49323243	49607174
120	NM_001113204	chr9	-	49310250	49607174
120	NM_001081445	chr9	-	49310250	49607174
120	NM_001311065	chr9	-	49310233	49607498
121	NR_045601	chr9	+	50583329	50651744
121	NM_145614	chr9	-	50442737	50467885
121	NM_027217	chr9	-	51097790	51137022
121	NM_133981	chr9	+	50583329	50651744
121	NM_178710	chr9	-	50700905	50817178
122	NM_175535	chr9	+	51573456	51661164
123	NM_001081152	chr9	+	53345151	53383732
123	NM_029936	chr9	-	52906558	53056217
123	NM_029247	chr9	+	53213390	53240908
123	NR_045333	chr9	+	52487967	52606877
124	NR_045805	chr9	-	54116386	54149377
124	NM_019686	chr9	-	54393158	54407886
124	NM_172771	chr9	-	54212964	54349433
125	NM_180600	chr9	+	54997175	55055336
125	NM_145615	chr9	-	55302242	55360050
125	NM_172923	chr9	+	55174755	55286151
125	NM_177351	chr9	+	54765096	54797731
126	NM_172924	chr9	-	56048935	56265857
126	NM_181074	chr9	-	56466281	56533060
126	NM_011193	chr9	+	55937782	55976697
127	NM_019651	chr9	+	56842774	56910614
127	NM_022813	chr9	+	57408750	57436605
127	NM_009992	chr9	+	57535734	57551631
127	NM_176831	chr9	-	57260470	57287921
128	NM_029212	chr9	-	57876488	57950032
128	NM_011352	chr9	+	57787941	57810672
128	NM_028598	chr9	-	58500662	58589366
128	NM_001311085	chr9	-	57876480	57950104
128	NM_001166282	chr9	-	57876488	57966630
128	NM_009145	chr9	+	58430046	58500686
128	NM_001293673	chr9	+	58430046	58500686
129	NM_019927	chr9	-	59236360	59334181
129	NM_001253883	chr9	+	59504174	59527182
129	NM_001042752	chr9	-	58722486	58884248
129	NM_008684	chr9	-	58722486	58884248
129	NM_011099	chr9	+	59504174	59527182
130	NM_001040426	chr9	-	59814737	60358842
130	NM_028283	chr9	+	60642354	60728177
130	NM_172444	chr9	-	59814737	59989027
132	NM_025721	chr9	-	62118535	62129986
132	NM_010193	chr9	-	62639635	62659455
132	NM_019663	chr9	-	62727883	62828686
133	NM_008542	chr9	-	63800882	63869866
133	NM_016769	chr9	-	63494573	63605801
133	NM_030068	chr9	-	63269255	63450300
133	NM_011840	chr9	-	63011576	63225659
133	NM_001311098	chr9	-	63269255	63450300
134	NM_028906	chr9	+	64880264	64930458
134	NM_001162917	chr9	+	64658817	64767474
134	NM_172522	chr9	+	64233432	64548782
134	NM_001134399	chr9	+	64233432	64557012
134	NM_008927	chr9	-	64033599	64101412
135	NM_010952	chr9	+	65524354	65538107
135	NM_001044389	chr9	+	65142066	65178465
135	NM_173185	chr9	+	65756816	65892821
135	NM_011802	chr9	+	65142066	65178465
135	NM_172536	chr9	-	65539389	65675371
135	NM_153119	chr9	-	65400383	65427894
135	NM_001301307	chr9	+	65524354	65538107
136	NM_178396	chr9	+	66561492	66614652
136	NM_145617	chr9	+	66198256	66356582
136	NM_173413	chr9	-	66691470	66767512
136	NM_001306148	chr9	+	66561492	66614652
137	NM_177184	chr9	+	67688202	67843441
139	NM_007585	chr9	+	69301489	69339592
139	NM_001039519	chr9	+	69860354	69870673
139	NM_181072	chr9	+	70055156	70247874
139	NM_001282084	chr9	+	69860354	69870673
139	NM_001282083	chr9	+	69860354	69870673
139	NR_104093	chr9	+	69860354	69870673
140	NM_008280	chr9	-	70645934	70782615
140	NR_110517	chr9	+	71016582	71055929
141	NM_001253865	chr9	-	71692058	71959626
141	NM_001253864	chr9	-	71692058	71743903
141	NM_001253863	chr9	-	71692058	71743903
141	NM_001033208	chr9	-	71352153	71440167
141	NM_001253862	chr9	-	71692058	71959008
141	NM_026599	chr9	-	71474313	71619409
141	NM_011544	chr9	-	71692058	71959626
141	NM_001304362	chr9	-	71474313	71619409
142	NM_018889	chr9	-	72863502	72887506
142	NM_175485	chr9	+	72655080	72765114
143	NM_001033500	chr9	+	73958140	74131010
144	NM_001113283	chr9	+	74800859	74880275
144	NM_015806	chr9	-	75234588	75257823
144	NM_010864	chr9	+	74919012	75071494
144	NM_008262	chr9	+	74709727	74737454
144	NM_001081322	chr9	+	75079820	75153257
144	NM_027418	chr9	-	75234588	75257166
144	NM_153584	chr9	+	74823917	74880275
144	NM_016963	chr9	-	75345590	75407464
145	NM_205844	chr9	-	76011908	76061464
145	NM_007555	chr9	+	75623171	75748123
145	NM_173731	chr9	+	75862783	75984157
145	NM_198962	chr9	-	76073686	76171385
146	NM_027150	chr9	-	76949890	77195677
146	NM_172528	chr9	-	77278629	77391866
146	NM_012033	chr9	-	76799504	76893588
146	NM_001146048	chr9	-	77278629	77392659
147	NM_001191044	chr9	+	78243583	78271396
147	NM_001163780	chr9	+	77956998	78019916
147	NM_153098	chr9	+	78463352	78564067
147	NM_019987	chr9	+	77961044	78019916
148	NR_045336	chr9	-	79291843	79367109
148	NM_001290308	chr9	-	79446793	79566529
149	NM_001039546	chr9	+	80012840	80159536
149	NM_146003	chr9	+	79914709	79992587
149	NM_022016	chr9	-	80161136	80359045
149	NM_001311110	chr9	+	79914709	79992588
150	NR_040397	chr9	+	81525964	81538763
150	NR_040396	chr9	+	81525964	81538763
150	NR_040395	chr9	+	81525536	81538763
150	NR_040394	chr9	+	81525536	81538763
150	NR_040393	chr9	+	81525536	81538763
152	NM_001110265	chr9	+	83728295	83763100
152	NM_172507	chr9	+	83441944	83493898
152	NM_009445	chr9	+	83728295	83765997
152	NM_001284272	chr9	+	83728295	83765997
153	NR_040739	chr9	+	84668004	84677958
154	NM_001081282	chr9	-	85580966	85642941
155	NM_178738	chr9	+	86636433	86650678
155	NM_001198933	chr9	-	86474969	86581206
155	NM_013669	chr9	-	86659229	86775284
155	NM_027394	chr9	-	86200840	86358523
155	NM_001277985	chr9	-	86659229	86775284
155	NM_001277983	chr9	-	86659229	86775284
155	NM_001277982	chr9	-	86659229	86775232
155	NM_008615	chr9	-	86474969	86589947
155	NM_177208	chr9	+	86360760	86449413
155	NM_001277986	chr9	-	86659229	86775284
155	NR_102729	chr9	-	86659229	86775284
157	NM_001177858	chr9	+	88734001	88743028
157	NM_001128601	chr9	-	88583442	88614636
158	NM_011245	chr9	+	89804612	89921817
161	NR_040770	chr9	+	92613553	92690549
163	NM_177909	chr9	+	94570310	95130871
164	NM_029620	chr9	+	95538046	95595970
164	NM_001184709	chr9	+	96159123	96224065
164	NM_019864	chr9	+	95758015	95852063
164	NM_001184708	chr9	+	96096693	96224065
164	NM_001184706	chr9	+	96096693	96224065
164	NM_001184710	chr9	+	96159666	96224065
164	NM_001033210	chr9	-	95653060	95745698
164	NM_178667	chr9	+	96096693	96224065
164	NM_001184711	chr9	+	96159666	96224065
164	NM_177352	chr9	+	96019847	96083372
164	NM_001311130	chr9	+	95855178	95958225
164	NM_011916	chr9	+	95855178	95958225
165	NM_001289645	chr9	-	96723761	96789893
165	NM_145134	chr9	-	96843900	96918774
165	NM_138756	chr9	-	96977429	97011460
165	NM_030219	chr9	-	97249980	97270377
165	NM_001289647	chr9	-	96723761	96789893
165	NM_001289646	chr9	-	96723761	96789893
165	NM_153420	chr9	-	96723761	96789893
165	NM_175537	chr9	-	96585841	96632094
166	NM_144533	chr9	+	98197001	98311847
166	NR_110443	chr9	+	97903838	97912594
167	NM_031403	chr9	+	99476217	99484762
167	NM_029094	chr9	-	98938820	99040630
167	NM_177775	chr9	-	99210385	99258949
167	NR_045332	chr9	-	98649017	98720506
168	NM_010878	chr9	-	100395421	100446472
169	NM_001161362	chr9	-	101007319	101154162
169	NM_172144	chr9	-	101007319	101101403
169	NM_025835	chr9	-	100882450	100935303
169	NM_001311149	chr9	-	100882450	100935303
170	NM_001301689	chr9	-	102488907	102528454
170	NM_173447	chr9	-	101824457	102257023
170	NM_001168296	chr9	-	101824457	102257023
170	NM_001081122	chr9	-	102488907	102528454
170	NM_019764	chr9	+	102620133	102635747
171	NM_173781	chr9	+	103014403	103087600
171	NM_178638	chr9	-	103385265	103664167
171	NM_027918	chr9	-	103152859	103190627
172	NM_001163026	chr9	-	104053926	104165260
172	NM_207668	chr9	-	104190569	104240052
172	NM_019807	chr9	-	104201329	104240052
172	NM_028721	chr9	+	103904873	103946141
173	NM_001102607	chr9	-	105591746	105730415
173	NM_001167923	chr9	-	105758399	105862974
173	NM_172461	chr9	-	105064796	105297617
173	NM_001253836	chr9	-	105325096	105397463
173	NM_001253834	chr9	-	105313691	105397463
173	NM_001253831	chr9	-	105313691	105423587
173	NM_175025	chr9	-	105313691	105397463
174	NM_011573	chr9	-	106561076	106588147
174	NM_001081654	chr9	-	106561076	106588283
174	NM_001286498	chr9	-	106561076	106588283
174	NR_104459	chr9	-	106561076	106588283
175	NM_001174047	chr9	+	107302210	107431674
175	NM_001174050	chr9	+	107302210	107431674
175	NM_020263	chr9	+	107302210	107431674
175	NM_001174049	chr9	+	107302210	107431674
175	NM_011634	chr9	+	107853293	107874599
175	NM_029169	chr9	-	107675890	107775150
175	NM_011349	chr9	-	107583832	107612806
175	NM_011251	chr9	-	107675890	107775150
175	NM_001174048	chr9	+	107302210	107431674
176	NM_011678	chr9	+	108250161	108294860
176	NM_001276493	chr9	-	108107191	108166146
176	NM_010017	chr9	-	108107191	108166146
176	NM_001168373	chr9	+	108393006	108404668
176	NM_134420	chr9	+	108756373	108815380
176	NM_011790	chr9	-	108505273	108551711
176	NM_001168371	chr9	+	108393006	108404668
176	NM_173019	chr9	+	108893946	108934739
176	NM_001168372	chr9	+	108393006	108404668
176	NM_027804	chr9	+	108393006	108404030
176	NM_001276492	chr9	-	108107191	108166146
176	NM_001276486	chr9	-	108107191	108166289
176	NM_001276485	chr9	-	108107191	108166289
176	NM_001276482	chr9	-	108107191	108166146
176	NM_001276481	chr9	-	108107191	108166146
176	NM_145407	chr9	+	108393006	108404668
176	NM_001276494	chr9	-	108107191	108166289
176	NM_001311157	chr9	+	108250161	108294876
177	NM_001205332	chr9	+	109834277	109986458
177	NM_001205331	chr9	+	109834277	109908288
177	NM_001205330	chr9	+	109834277	109986458
177	NM_008633	chr9	+	109834277	109986458
177	NM_015793	chr9	-	109173638	109190190
177	NM_001311164	chr9	+	109954524	109986458
177	NM_001311163	chr9	+	109954524	109986458
177	NM_001311159	chr9	-	109173636	109190190
178	NM_011199	chr9	-	110624588	110649649
178	NM_001083935	chr9	-	110624588	110646190
178	NM_001083936	chr9	-	110624588	110645114
178	NM_177771	chr9	-	110328429	110379198
178	NM_001081340	chr9	+	110435100	110521137
178	NM_183103	chr9	+	110747009	110759026
179	NM_001177619	chr9	-	112056966	112137345
179	NM_001177618	chr9	-	111967594	112088453
179	NM_001177623	chr9	-	112062486	112119855
179	NM_016853	chr9	-	111463937	111592720
179	NM_001177617	chr9	-	112018723	112119765
179	NM_001177616	chr9	-	111967594	112135005
179	NM_001164659	chr9	+	111214242	111298279
179	NM_033264	chr9	-	111967594	112090270
181	NM_001081960	chr9	+	113721703	113828815
181	NM_001286602	chr9	+	113721703	113828815
181	NM_001286601	chr9	+	113721703	113828815
181	NM_001286600	chr9	+	113721703	113828815
181	NM_001114347	chr9	+	113650590	113828815
181	NM_178624	chr9	-	113886075	113935869
181	NM_029633	chr9	+	113721703	113828815
182	NM_001252479	chr9	-	114665953	114691111
182	NM_001042503	chr9	-	114420390	114473487
182	NM_024222	chr9	-	115151699	115219539
182	NM_175380	chr9	-	114808456	114843105
182	NM_148958	chr9	+	114976396	115141341
182	NM_133978	chr9	-	114665953	114691111
183	NM_009371	chr9	-	115996812	116084481
183	NM_029575	chr9	-	115996812	116084481
183	NM_028638	chr9	+	115818572	115985294
184	NM_001172122	chr9	-	116481863	117161601
184	NM_178660	chr9	-	116481863	117161601
184	NM_001172123	chr9	-	116481863	117161601
184	NM_001172126	chr9	-	116481863	117161601
184	NM_001172124	chr9	-	116481863	117161601
185	NM_013727	chr9	+	117949639	117974214
185	NM_001048146	chr9	+	117949639	117969602
185	NM_001286508	chr9	+	117949639	117974214
185	NM_001286507	chr9	+	117949639	117978912
186	NM_001113514	chr9	+	118620809	118810121
186	NM_001253860	chr9	-	119392525	119471796
186	NM_133721	chr9	+	118515826	118810121
186	NM_001199568	chr9	+	119266498	119302915
186	NM_001033209	chr9	+	119266498	119302915
186	NM_133710	chr9	+	118835653	118953237
186	NM_021544	chr9	-	119392525	119488134
186	NM_177117	chr9	+	119011595	119056812
187	NM_008614	chr9	+	120058859	120085209
187	NM_011724	chr9	-	119922872	119932716
187	NM_001039365	chr9	+	120058859	120078494
187	NM_001039364	chr9	+	120058859	120085209
187	NM_144557	chr9	+	120213190	120383952
187	NM_178676	chr9	+	120448935	120477443
187	NM_011887	chr9	-	119662882	119734574
188	NM_001165902	chr9	+	120842695	120869625
188	NM_026915	chr9	-	121486960	121550684
188	NR_040740	chr9	+	121496137	121523373
188	NM_007614	chr9	+	120842517	120869625
188	NM_175114	chr9	+	121276075	121384036
188	NM_177589	chr9	-	120873571	121186290
189	NM_001289558	chr9	-	121890723	121905144
189	NM_001289560	chr9	-	121890723	121905144
189	NM_001289559	chr9	-	121890723	121905144
189	NM_001164572	chr9	+	122026383	122078820
189	NM_153540	chr9	-	121890723	121905144
189	NM_001271873	chr9	-	122084991	122203541
189	NM_026179	chr9	+	122260733	122290641
189	NM_133741	chr9	+	122026383	122078820
189	NM_133979	chr9	-	122084991	122203541
189	NM_019814	chr9	-	121757677	121767118
190	NM_030692	chr9	+	123438999	123501716
190	NM_177911	chr9	+	122943858	122976676
190	NM_153168	chr9	+	123276057	123371782
608	NR_039546	chr9	-	3038668	3038743
609	NR_027988	chr9	-	3190268	3199813
610	NM_026303	chr9	+	3335230	3385846
617	NM_026276	chr9	-	4294792	4309494
618	NM_145609	chr9	+	4383536	4386869
625	NM_009808	chr9	+	5345475	5373034
625	NM_009807	chr9	+	5298516	5307281
625	NM_007609	chr9	+	5308848	5336791
632	NM_027942	chr9	-	6265027	6266547
639	NM_029775	chr9	+	7184565	7207031
640	NM_008607	chr9	+	7272513	7283333
641	NM_032007	chr9	-	7367669	7388026
641	NM_008605	chr9	+	7347373	7360461
641	NM_010809	chr9	+	7445821	7455974
642	NM_008611	chr9	+	7558428	7568486
642	NM_019471	chr9	+	7502341	7510242
642	NM_001310717	chr9	+	7571395	7581885
642	NM_001030289	chr9	+	7571457	7581393
643	NM_013903	chr9	+	7628230	7674968
643	NM_010810	chr9	+	7692110	7699416
643	NR_126562	chr9	-	7669428	7695631
644	NM_133739	chr9	+	7764076	7794332
644	NM_007465	chr9	-	7818225	7837057
644	NR_049191	chr9	+	7784389	7784440
644	NM_001291503	chr9	-	7818225	7836806
646	NM_199017	chr9	-	8021671	8042823
647	NR_035437	chr9	+	8246785	8246881
647	NR_033618	chr9	+	8221888	8241987
650	NM_001282087	chr9	+	8544141	8628582
655	NR_045754	chr9	+	9236287	9260885
660	NR_105745	chr9	+	9894430	9894521
684	NR_040755	chr9	-	13091266	13105855
685	NR_028271	chr9	+	13234580	13235960
688	NM_023858	chr9	+	13553624	13610925
688	NR_024025	chr9	+	13553624	13610925
689	NM_176836	chr9	+	13632170	13650966
692	NM_030261	chr9	+	14080744	14130578
693	NM_028013	chr9	-	14158433	14185686
694	NM_023153	chr9	+	14305062	14315064
695	NM_177905	chr9	-	14506801	14545177
696	NM_001310734	chr9	+	14664653	14675233
696	NM_029306	chr9	-	14562637	14575474
696	NM_010242	chr9	-	14552902	14556566
696	NM_018736	chr9	+	14589097	14641571
696	NM_001310728	chr9	+	14589097	14641571
696	NM_010287	chr9	+	14664653	14675233
696	NM_019683	chr9	-	14584641	14587408
697	NM_022888	chr9	-	14704466	14708395
697	NM_176807	chr9	-	14690257	14708395
698	NM_001164797	chr9	-	14856284	14916552
699	NM_026955	chr9	+	15043488	15063857
